Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-08-24;Gurisch C et al.;12.08.2026;18.08.2026;BMC Health Serv Res;2026;Magnet®-Zertifizierung in deutschen Kliniken: Kostendaten und Implementierungslücken für Pflegeverbesserung;Scoping Review und Interviews (n=6) mit Pflegeleitung in fünf deutschen Unikliniken zur Identifikation von Kosten und Einsparungen bei Magnet®-Zertifizierung in deutschem Kontext.;Kosten: ANCC-Gebühren, Benchmarking, Personalentwicklung, Datenmanagementsysteme. Deutsche Besonderheit: Akademisierung von Pflegekräften und Pflegeindikatoren als Kostenblöcke. Einsparungspotenziale bei pflegeindikatoren, Personalbinduung, Krankenhausleistung identifiziert, aber kritische Datenlücken für Kosteneffizienz-Analyse in Deutschland.;"Deutschland, Analyse für deutsches Gesundheitssystem; zeigt erhebliche Datenlücken auf.";42608687;https://pubmed.ncbi.nlm.nih.gov/42608687/
2026-08-23;Annunziata KN et al.;2026;22.08.2026;J Nurs Manag;2026;Organisationale Führung und psychische Belastung Pflegender: was Arbeitsbelastung verstärkt und was sie abmildert;Interviews mit 15 europäischen Pflegekräften in der Suchtbehandlung untersuchten, wie Arbeitsbelastung durch Sekundärtraumatisierung entsteht und welche Führungsinterventionen sie abmildern.;Organisationale Führung fungierte als Risiko- oder Schutzfaktor: unterstützende, strukturierte Maßnahmen wie Awareness, Schulung und emotionale Unterstützung reduzierten die Auswirkungen. Schlecht ausgestaltete Führung verschärfte die Belastung.;Europa, Qualitativ, Schnittstellenposition zwischen Burnout und Organisationsinterventionen;42630083;https://pubmed.ncbi.nlm.nih.gov/42630083/
2026-08-23;Ramesh T et al.;07.08.2026;21.08.2026;JAMA Health Forum;2026;Zuwanderung von Pflegekräften nach dem Brexit: Auswirkungen auf Fachkräftemangel und Krankenhausvakanzen im britischen Gesundheitsdienst;Querschnittstudie mit Unterbrechungsreihenanalyse: Brexit-Referendum 2016 und Einwanderung von Ärztinnen und Pflegekräften in UK (OECD-Daten 2008–2019) sowie monatliche NHS-Vakanzen April 2015–Dezember 2019.;Brexit-bedingt: 825 EU-Ärzte und 2.771 EU-Pflegekräfte weniger im ersten Jahr. Nicht-EU-Zuwanderung stieg später (+1.437 Pflegekräfte/Jahr 2017–2019), kompensierte aber nicht vollständig. Ärztliche Vakanzen stiegen um 383 Stellen (95%-KI 88–679), Pflegevakanzen blieben erhöht.;UK-Migrationspolitik übertragbar auf Versorgungssystemplanung, aber nicht auf Lizensierungsstrukturen;42627655;https://pubmed.ncbi.nlm.nih.gov/42627655/
2026-08-23;Ham L et al.;21.08.2026;21.08.2026;Support Care Cancer;2026;Belastung informeller Pflegender von Krebspatienten: Was Emotionen und Aufopferung damit zu tun haben;Querschnittserhebung mit 3.171 Angehörigen von Krebspatienten in den Niederlanden (Online-Survey) mit logistischen Regressionsanalysen zu erlebter Belastung und deren Zusammenhängen.;"93% gaben an, dass es sich gut anfühlt, für den Angehörigen da zu sein; 83% hatten Angst vor Trauerverlust. Jede fünfte Person (20%) berichtete erhebliche Belastung durch Pflege. Höhere Belastung trat auf, wenn Angehörige das Leben vollständig dem Patienten anpassten und sich stärker gaben als empfunden.";Niederlande, vergleichbare Sozialversicherung und Versorgungskultur;42627385;https://pubmed.ncbi.nlm.nih.gov/42627385/
2026-08-23;Čučević Đ et al.;02.08.2026;21.08.2026;East Mediterr Health J;2026;Nadelstichverletzungen unter Pflegekräften und medizinischem Personal: Fünf-Jahres-Analyse aus kroatischen Universitätskliniken;"Retrosprektive Analyse gemeldeter Nadelstich- und Schnittschutzunfälle 2018–2022 an zwei Universitätskliniken in Kroatien; Vergleich Pre-Pandemie (2018–2019) vs. Pandemie (2020–2022).";"3.554 Nadelstichverletzungen über fünf Jahre; Nadeln verursachten 68,6% (2.373 Fälle). Pflegekräfte und medizinisch-technische Angestellte waren mit 51,4% am stärksten betroffen (95%-KI 49,7–53,0). Verletzungen nahmen während Pandemie zu: 1.930 vs. 1.624 vor Pandemie.";Europa, ähnliche Infektionsschutzstandards, aber höhere Belastung durch Pandemie;42626802;https://pubmed.ncbi.nlm.nih.gov/42626802/
2026-08-21;Sponsel S et al.;19.08.2026;19.08.2026;Gesundheitswesen;2026;Professionelle Gesundheitskompetenz von Hebammen: Ergebnisse einer bayerischen Befragung;Querschnitts-Online-Befragung von 668 bayerischen Hebammen (November 2023–Mai 2024) mittels PROF-HL-Q (34 Items, vier Kompetenzbereiche) zur professionellen Gesundheitskompetenz.;Mittlere Punktwerte pro Kompetenzbereich lagen zwischen 48,6 und 78,0 von 100 Punkten. Patientenzentrierte Kommunikation am höchsten bewertet, professionelle digitale Gesundheitskompetenz am niedrigsten. Kompetenzbereiche mit Förderungsbedarf identifiziert. Curriculare Anpassungen und gezielte Fort-/Weiterbildungen in Digitalisierung, Evidenzbasierung und Kommunikation erforderlich.;Deutschland (Bayern), vollständig in deutschem Kontext und Berufssystem;42617637;https://pubmed.ncbi.nlm.nih.gov/42617637/
2026-08-20;Bouchmal S et al.;19.08.2026;19.08.2026;J Med Internet Res;2026;Datenkompetenz in der Langzeitpflege: Organisationale Reife und Barrieren für datengesteuerte Versorgung;Mixed-Methods-Studie zur Bewertung der Datenkompetenz in drei niederländischen Langzeitpflegeorganisationen und zur Identifikation von Faktoren, die die Nutzung von Daten für Versorgungsverbesserungen behindern.;Langzeitpflegeorganisationen zeigen geringe Datenkompetenz, besonders in den Bereichen Strategie, Governance und Datenqualität. Schlüsselhindernisse sind fehlende Vision für datengesteuerte Versorgung, mangelnde Datenkultur, begrenzte interdisziplinäre Zusammenarbeit und unzureichende technische Infrastruktur. Voraussetzung für Fortschritt sind integrierte Strategien, die technische, kulturelle und interprofessionelle Bedingungen verbinden.;Niederlande, vergleichbare Versicherungsstruktur, ähnliche Governance-Herausforderungen;42617155;https://pubmed.ncbi.nlm.nih.gov/42617155/
2026-08-20;Grosser J et al.;19.08.2026;19.08.2026;JMIR Aging;2026;Telemedizin-Intervention in Pflegeheimen: Hospitalisierungsraten und Implementierungsbarrieren;Cluster-randomisierte Stepped-Wedge-Studie über 24 Pflegeheime in Nordrhein-Westfalen zu einer intersektorialen Telemedizin-Intervention mit Frühwarnsystem und mobilen Nichtarzt-Assistenten zur Vermeidung von Krankenhauseinweisungen.;Von 1260 analysierten Regressionsmodellen zeigten etwa zwei Drittel einen negativen (protektiven) Effekt, aber kein Modell erreichte statistische Signifikanz (p<0,05). Die Hypothese einer signifikanten Reduktion von Hospitalisierungen wurde nicht unterstützt. Externe Faktoren wie Hochwasser und COVID-19-Pandemie beeinträchtigten die Implementierung und Effektivitätsmessung erheblich.;Deutschlandweit, lokale Daten und Bedingungen, aber externe Störfaktoren müssen kontrolliert werden;42616612;https://pubmed.ncbi.nlm.nih.gov/42616612/
2026-08-20;Dall'Ora C et al.;18.08.2026;18.08.2026;BMJ Open;2026;Schichtplanung in der Pflege: Was Pflegekräfte wirklich wollen – Diskrete-Choice-Experimente;Discrete-Choice-Experiment mit 1449 registrierten Pflegekräften aus dem Vereinigten Königreich zur Quantifizierung von Präferenzen für Schichtmerkmale und deren Wechselwirkung mit Bezahlung.;Alle sechs Schichtattribute waren statistisch signifikante Einflussfaktoren. Stärkste Aversionen: Nur-Nachtschichten (β=−1,113, erfordert 29% Mehrausgleich) und kein freies Wochenende (β=−0,790, erfordert 21% Mehrausgleich). Vorhersehbare Rosters (β=−0,220), Schichtwahlflexibilität (β=−0,189) und Lohnerhöhungen (β=−0,525) reduzierten Unzufriedenheit. 9–10-Stunden-Schichten wurden 8-Stunden-Schichten vorgezogen.;Großbritannien, Arbeitsmärkte ähnlich, aber deutsche Fachkraftknappheit und Schichtsysteme unterscheiden sich;42613123;https://pubmed.ncbi.nlm.nih.gov/42613123/
2026-08-19;Molitor V et al.;15.08.2026;18.08.2026;BMC Geriatr;2026;Delirium bei Demenz im Pflegeheim: Prävalenz und Prognose – ein deutsches Kohorten-Protokoll;"Protokoll einer prospektiven Multizenterstudie in 20 deutschen Heimen (August 2025 bis Juli 2028) mit etwa 300 Heimbewohnern mit Demenz; wöchentliches Screening auf Delirium überlagert auf Demenz über 6 Monate.";"Noch laufend; Ziel ist die Ermittlung von Prävalenz, Inzidenz, Risikofaktoren, klinischem Verlauf und Pflegeprozessen bei superimposed Delirium als Grundlage für evidenzbasierte Prävention.";Deutschland, speziell deutsches Heimsetting mit hiesigen Assess-Tools.;42608678;https://pubmed.ncbi.nlm.nih.gov/42608678/
2026-08-19;Groth S et al.;11.08.2026;11.08.2026;PLoS One;2026;Videovisiten im Pflegealltag: Pflegefachpersonen zwischen Effizienzanforderung und relationalem Anspruch;Qualitative Studie mit zwei Fokusgruppen (12 Pflegekräfte) aus zwei dänischen Kardiologie-Ambulanzen zur Erfahrung mit Videovisiten und deren Auswirkung auf die Pflegebeziehung.;"Drei Hauptthemen: Videovisiten erfordern gutes Timing; Pflegefachpersonen sahen Spannungen zwischen Effizienzzielen, organisationalen Bedingungen und Wert relationaler Praxis. Technologie erleichterte Flexibilität, fachliche Qualität hinge aber von Organisationsstütze, Training und klarer Implementierungsstrategie ab – Führung und Integration in Workflows waren kritisch für nachhaltigen Einsatz.";Dänemark, vergleichbar strukturiertes Gesundheitssystem, spricht Organisationsfragen an.;42579655;https://pubmed.ncbi.nlm.nih.gov/42579655/
2026-08-18;Nash TS et al.;03.09.2026;17.08.2026;Aust Health Rev;2026;Krankenhausentlassung ins Pflegeheim: Outcomes und Komplikationen bei 198 älteren Patienten;"Retrospektive Kohortenstudie mit 293 als langzeitig hospitalisiert markierten und 198 schließlich ins Pflegeheim entlassenen älteren Patienten (Median 83 Jahre); Verfolgung von Übergangsverzögerungen und 90-Tage-Outcomes.";"Mediane Verweildauer 28 Tage (Aufnahme bis Bereitschaft), 24 Tage (Bereitschaft bis Heimaufnahme); 36 % erfüllten das zusammengesetzte Outcome (Notaufnahmen, ungeplante Wiederaufnahmen oder Scheitern der Platzierung innerhalb 90 Tagen); 32 % besuchten Notaufnahme, 22 % wurden wiederaufgenommen, 5 % Platzierungsversagen.";Australien, aber Sicherungs- und Übergangsproblematik ähnlich deutschem System;42608335;https://pubmed.ncbi.nlm.nih.gov/42608335/
2026-08-18;Alves B et al.;Sept. 2026;12.08.2026;Psychogeriatrics;2026;Lebensqualität in Pflegeheimen: Einfluss von Einsamkeit, Aktivitäten und Außenräumen;Querschnittstudie mit 213 Bewohnern in 22 portugiesischen Pflegeheimen zur Identifikation individueller und institutioneller Faktoren für Lebensqualität.;"Durchschnittlicher WHOQOL-OLD-Score 63,3/100; höhere Einsamkeit reduzierte Lebensqualität um 0,79 Punkte (p<0,001); Beteiligung an Heimaufgaben (+7,67 Punkte, p<0,001), Besuche (+7,10 Punkte) und Außenräume (+6,52 Punkte) verbesserten Lebensqualität signifikant.";Portugal, südeuropäisches Langzeitpflege-Setting, Ergebnisse auf deutsche Heime übertragbar;42581428;https://pubmed.ncbi.nlm.nih.gov/42581428/
2026-08-18;Nwolise C et al.;03.08.2026;11.08.2026;Age Ageing;2026;Hospital at Home für Heimbewohner mit körperlichem Verfall: Erfahrungen des Pflegepersonals;Qualitative Studie zu Erfahrungen von Heimleitern und Pflegepersonal mit dem Hospital-at-Home-Modell (Versorgung im gewohnten Setting statt Krankenhausaufnahme) bei älteren Bewohnern in englischen Pflegeheimen.;"50 Befragte und 20 interviewte Pflegepersonen; Hospital at Home wurde als wertvoll wahrgenommen mit verbesserten Outcomes (Kontinuität, Würde, geringere Krankenhausrisiken) gegenüber stationärer Aufnahme, aber Barrieren wie begrenzte Kapazität und Öffnungszeiten schränken die Implementierung ein.";England, aber Versorgungslogik vergleichbar mit deutschen Heimversorgungsmodellen;42580694;https://pubmed.ncbi.nlm.nih.gov/42580694/
2026-08-18;Bohnert K et al.;08.08.2026;11.08.2026;BMC Health Serv Res;2026;Integrierte Versorgung für Kinder mit speziellen Versorgungsbedarfen: Lücken in Koordination und Familienorientierung;Querschnittstudie in Deutschland mit 459 Eltern von Kindern mit neurologischen, entwicklungs- und verhaltensauffälligen Störungen zur Erfahrung der sektorenübergreifenden Versorgungskoordination und Familienunterstützung.;"Moderate Teamqualität und Kommunikation (Mittelwert 4,1±1,1), niedrige Aufmerksamkeit für Familienbelastung (2,3±1,1); Zusammenhang mit ungedeckten Bedarfen: 1-4 ungedeckte Bedarfe assoziiert mit um 0,28 Punkte niedrigerer Teamqualität (p<0,05), ≥5 Bedarfe um 0,83 Punkte niedriger (p<0,05); größere Versorgungsnetzwerke mit besserer Familienorientierung (4-5 Provider: β=0,33; 6-10 Provider: β=0,38, jeweils p<0,05).";Deutschland, deutsche Kohortenstudie mit deutschem Versorgungssystem;42576220;https://pubmed.ncbi.nlm.nih.gov/42576220/
2026-08-18;Åvik Persson H et al.;11.08.2026;11.08.2026;BMC Palliat Care;2026;Palliativversorgung im Pflegeheim: Managementerfahrungen nach Schulung des Personals;Qualitativ-thematische Follow-up-Studie mit 22 Heimleitern in 20 schwedischen Pflegeheimen, die an einer mehrzentrisch evaluierten Schulungsintervention (KUPA-Programm: Seminare, reflektive Aktivitäten, Aufgaben) teilnahmen.;"Interviews zeigten drei Hauptthemen: Navigation organisatorischer Barrieren, Aufrechterhaltung der Implementierung trotz Ressourcenmangel, Verbesserung des Wissens und gemeinsamer Sprache zum Thema Palliativpflege über Professionen hinweg; Langzeitkommitment, finanzielle Ressourcen und Managementkompetenz als Erfolgsfaktoren (qualitativ, keine quantifizierten Outcomes, aber Beobachtung von Implementierungshaltbarkeit).";Schweden, skandinavisches Langzeitpflege-System mit vergleichbaren Finanzierungs- und Organisationsstrukturen;42576216;https://pubmed.ncbi.nlm.nih.gov/42576216/
2026-08-18;Maier CB et al.;10.08.2026;10.08.2026;BMJ Open;2026;Personalisierte Gewinnung und Bindung von akademisch ausgebildeten Pflegekräften: was BSN-Absolventen in deutschen Kliniken wirklich wollen;Mixed-Methods-Studie in 22 deutschen Krankenhäusern mit 1856 Pflegekräften (282 Bachelor-absolventen, 1574 dreijährig ausgebildete), Interviews mit 19 Personen zur Gewinnung und Bindung von BSN-Pflegekräften.;"82,6 % der BSN beurteilten qualifikationsgerechte Bezahlung als hochgradig wichtig (vs. 52,7 % dreijährig Ausgebildete, p<0,001); 63,8 % BSN (vs. 40,1 %, p<0,001) schätzten individuelle Karrierechancen als zentral, 59,9 % (vs. 32,0 %, p<0,001) forderten erweiterte klinische Aufgaben und Unabhängigkeit.";Deutschland, direkt auf deutsche Krankenhäuser anwendbar;42575558;https://pubmed.ncbi.nlm.nih.gov/42575558/
2026-08-18;Lesnik T et al.;2026;08.08.2026;J Nurs Manag;2026;Verbleib von Pflegekräften in Intensivpflege und Langzeitpflege: stabilisierende und destabilisierende Faktoren im Vergleich;Qualitative Studie mit 52 Teilnehmern (Pflegemanager und Pflegepersonal) aus 9 Krankenhäusern und 8 Pflegeheimen in Österreich zu Faktoren, die zum Verbleib oder Weggang von Pflegekräften beitragen.;"Stabilisierende Faktoren: fördernde Führung, positive Teamkultur, Autonomie; destabilisierende Faktoren: unangemessene Verantwortungslast, ethische Dilemmas und in Heimen zusätzlich: eingeschränkte Ärzteverfügbarkeit, Untervalourierung, geringe Aufstiegschancen (qualitative Ergebnisse, keine Prozentangaben, aber strukturierter Vergleich ICU vs. LTC).";Österreich, vergleichbares deutsches Pflegesystem und ähnliche Arbeitsmarktdynamiken;42568162;https://pubmed.ncbi.nlm.nih.gov/42568162/
